"GemeenteCode";"GemeenteNaam";"LijstNummer";"LijstNaam";"KandidaatNummer";"Initialen";"Roepnaam";"Tussenvoegsel";"Achternaam";"Woonplaats";"LandCode";"Geslacht"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"49";"A.";"Bert";"den";"Boer";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"50";"J.H.";"Jasper";;"Kolet";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"51";"J.A.";"Jeroen";"van der";"Brugge";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"52";"V.";"Vincent";"van";"Buren";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"53";"L.J.";"Leon";"van der";"Wilk";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"54";"J.";"Jan";;"Gouman";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"55";"R.";"Rob";;"Wulffraat";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"56";"A.M.";"Annie";"van der";"Heijden-Roos";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"57";"A.";"Jos";;"Huijgen";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"58";"J.";"Jan";;"Kooiman";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"59";"R.W.B.";"Richard";"van der";"Linden";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"60";"K.J.";"Klaas";;"Orsel";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"61";"M.";"Rien";"van den";"Berg";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"62";"L.G.M.";"Leon";"van";"Rijn";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"63";"S.";"Sjoerd";"van";"Vilsteren";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"64";"H.J.";"Hans";;"Scheffers";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"65";"W.M.C.";"Wim";;"Stolk";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"66";"M.";"Melih";;"Köşker";"Dordrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"67";"M.E.";"Mariëtte";;"Thies";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"68";"A.";"Arie";;"Visser";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"69";"W.A.";"Pim";;"Poppeliers";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"70";"S.D.";"Simon";;"Kelder";"Zierikzee";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"71";"R.J.";"Rob";"de";"Vos";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"72";"K.A.";"Carla";"van den";"Berg-Jumelet";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"73";"M.K.";"Marius";"van den";"Berge";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"74";"C.";"Charlotte";;"Liebeek";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"75";"R.A.G.";"Ronald";;"Rutte";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"76";"D.O.N.";"Désirée";;"Leunissen";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"77";"W.A.";"Wijnand";;"Molijn";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"78";"M.D.";"Martijn";"van";"Schelven";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"79";"J.B.";"Bart";;"Don";"Ouddorp";"NL";"male"
"0489";"Barendrecht";"1";"EVB (Echt voor Barendrecht)";"80";"P.";"Pirmin";;"Blaak";"Heinenoord";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"1";"S.T.";"Tina";;"Jakoeb";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"2";"A.";"Arie";;"Kooijman";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"3";"A.E.M.";"Astrid";"van";"Egmond";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"4";"E.J.R.";"Eddy";;"Koen";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"5";"B.";"Birol";;"Şenkal";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"6";"D.L.";"Daphne";;"Plaizier";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"7";"I.";"Irene";;"Schippers";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"8";"E.";"Elmedina";;"Dautovic";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"9";"A.C.";"André";;"Krijgsman";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"10";"A.D.";"Nienke";;"Trijsburg-van Heesewijk";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"11";"J.D.";"Jessica";;"Caljouw";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"12";"S.F.A.";"Suzanne";;"Kok";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"13";"C.";"Cengiz";;"Tutar";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"14";"M.J.M.G.";"Maya";;"Gonlag";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"15";"M.";"Martine";;"Folsche";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"16";"M.";"Manpreet";;"Chand";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"17";"H.C.";"Corry";"de";"Vries";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"18";"A.";"Aad";"van der";"Munnik";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"19";"J.S.";"Annie";;"Blom";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"20";"F.G.J.";"Frans";;"Geraedts";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"21";"G.E.";"Gerry";;"Faber";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"22";"E.";"Ed";;"Mol";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"2";"GROENLINKS / Partij van de Arbeid (PvdA)";"23";"T.F.";"Tanja";"de";"Jonge";"Dordrecht";"NL";"female"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"1";"J.M.";"Marien";;"Blok";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"2";"J.P.";"Pieter";;"Smit";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"3";"J.S.";"John";;"Breedveld";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"4";"R.";"René";;"Jansen";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"5";"A.T.";"Aarnout";"van";"Gelder";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"6";"J.B.";"Jacomine";;"Noordzij-de Kok";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"7";"L.";"Lennard";;"Verhoeven";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"8";"R.";"Ruben";"van";"Heteren";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"9";"A.J.";"Arjan";;"Pronk";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"10";"J.J.";"Jaco";;"Wesdorp";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"11";"P.";"Peter";;"Terlouw";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"12";"H.C.";"Erik";"van";"Dijk";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"13";"T.";"Theo";"van";"Gelder";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"14";"C.";"Corno";;"Christianen";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"15";"A.";"Arnold";"van";"Huizen";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"16";"B.";"Herbert";;"Flier";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"17";"L.";"Leendert-Jan";;"Moree";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"18";"T.J.";"Eddy";"van";"Gelder";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"19";"J.E.";"Jacomien";;"Glasbergen";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"3";"SGP-ChristenUnie";"20";"J.L.";"Leendert";;"Mijnders";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"1";"J.";"Johan";;"Lengkeek";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"2";"P.A.";"Petra";"de";"Kam-Benard";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"4";"CDA";"3";"A.";"Arno";;"Schippers";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"4";"A.L.J.";"Anita";;"Mathoera-Hazendonk";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"4";"CDA";"5";"M.A.";"Michaël";;"Braal";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"6";"G.C.";"Gerdien";"de";"Lange-Leguijt";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"4";"CDA";"7";"T.C.";"Thomas";;"Boekhoud";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"8";"I.J.";"Ingrid";;"Voogt";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"4";"CDA";"9";"J.W.";"Joost";;"Hengstmengel";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"10";"J.A.";"Rolinka";"van der";"Graaff-Voskamp";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"4";"CDA";"11";"L.A.";"Leo";"van";"Gelder";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"12";"L.C.";"Lars";;"Bosschaart";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"13";"P.W.J.";"Peter";;"Luijendijk";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"14";"J.C.";"Roel";;"Lammers";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"15";"J.";"Jan";;"Klijn";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"16";"H.M.";"Heleen";"de";"Haan";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"4";"CDA";"17";"M.L.";"Mees";;"Hoogerwerf";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"18";"C.A.";"Cees";"van den";"Berg";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"19";"D.";"Daniël";;"Dik";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"20";"B.";"Bea";;"Ramackers-van Vliet";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"4";"CDA";"21";"J.";"Jilles";"van der";"Stoep";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"22";"M.T.";"Marianne";"van";"Wilgenburg-Beernink";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"4";"CDA";"23";"G.G.";"Gilbert";;"Calmez";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"24";"A.R.";"Ruben";;"Houweling";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"4";"CDA";"25";"J.A.";"Hans";;"Spierings";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"5";"VVD";"1";"J.C.";"Jacinta";;"Floor";"Barendrecht";"NL";
"0489";"Barendrecht";"5";"VVD";"2";"J.";"Johannes";;"Penon";"Barendrecht";"NL";
"0489";"Barendrecht";"5";"VVD";"3";"C.W.M.";"Colinda";;"Straver";"Barendrecht";"NL";
"0489";"Barendrecht";"5";"VVD";"4";"P.C.H.";"Peter";"van";"Lent";"Barendrecht";"NL";
"0489";"Barendrecht";"5";"VVD";"5";"H.B.W.";"Herman";;"Broers";"Barendrecht";"NL";
"0489";"Barendrecht";"5";"VVD";"6";"C.M.";"Carla";"de";"Paepe";"Barendrecht";"NL";
"0489";"Barendrecht";"5";"VVD";"7";"W.B.";"Wim";"van der";"Hoek";"Barendrecht";"NL";
"0489";"Barendrecht";"5";"VVD";"8";"M.";"Maarten";;"Verhoeve";"Barendrecht";"NL";
"0489";"Barendrecht";"5";"VVD";"9";"C.D.";"Cees";;"Schaap";"Barendrecht";"NL";
"0489";"Barendrecht";"6";"D66";"1";"M.C.";"Marcel";"van";"Prehn";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"2";"H.J.";"Henri";;"Struik";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"3";"M.";"Melvin";"van der";"Vlies";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"4";"E.T.";"Tijn";;"Huberts";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"5";"M.R.";"Marco";;"Rensma";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"6";"W.O.";"Winston";;"Lieveld";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"7";"R.";"Robin";;"Rietdijk";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"8";"R.";"Remco";;"Schot";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"9";"R.P.";"Rein";;"Welschen";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"6";"D66";"10";"W.L.";"Walter";"van";"Prehn";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"1";"R.P.";"Richard";;"Carlebur";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"2";"R.";"René";;"Schuurman";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"3";"M.W.";"Mark";;"Vijver";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"4";"N.";"Nika";;"Akemann";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"7";"Barendrechts Belang";"5";"M.G.";"Marnick";"van der";"Veen";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"6";"R.";"Renate";;"Steehouwer";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"7";"Barendrechts Belang";"7";"Y.F.A.";"Yannick";;"Fransen";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"8";"R.";"Robert";;"Poinsitt";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"9";"R.A.M.";"Richard";"van";"Gool";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"10";"G.C.";"Godert";"van der";"Werff";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"11";"A.G.";"Alberto";;"Moerkerken";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"7";"Barendrechts Belang";"12";"C.";"Connie";;"Barendregt";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"8";;"1";"C.";"Cihat";;"Demir";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"8";;"2";"E.";"Elvis";;"Pereira";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"8";;"3";"D.C.";"Daan";;"Hooimeijer";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"8";;"4";"K.";"Karima";;"Baddou";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"8";;"5";"R.";"Rachid";;"Adbaili";"Barendrecht";"NL";"male"
"0489";"Barendrecht";"8";;"6";"S.B.";"Simrah";;"Datadin";"Barendrecht";"NL";"female"
"0489";"Barendrecht";"8";;"7";"K.";"Khalid";;"Kassrioui";"Barendrecht";"NL";"male"
"0498";"Drechterland";"1";"CDA";"1";"R.";"Roy";;"Hof";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"2";"M.M.";"Margriet";;"Boon-Visser";"Wijdenes";"NL";"female"
"0498";"Drechterland";"1";"CDA";"3";"P.C.J.";"Pieter";;"Rood";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"4";"J.G.M.";"Jan";;"Klein Swormink";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"5";"H.G.J.";"Hellen";;"Sijm";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"1";"CDA";"6";"J.B.M.";"Sjaak";;"Laan";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"7";"T.M.A.";"Teresa";;"Schouten-Beemster";"Hem";"NL";"female"
"0498";"Drechterland";"1";"CDA";"8";"J.J.";"Jaap";;"Visser";"Schellinkhout";"NL";"male"
"0498";"Drechterland";"1";"CDA";"9";"T.N.";"Thaam";;"Wijnker";"Westwoud";"NL";"male"
"0498";"Drechterland";"1";"CDA";"10";"A.G.";"Aad";;"Molenaar";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"11";"B.J.P.";"Bart";"van";"Dulmen";"Hem";"NL";"male"
"0498";"Drechterland";"1";"CDA";"12";"M.A.H.";"Marleen";"de";"Rond-Schouten";"Wijdenes";"NL";"female"
"0498";"Drechterland";"1";"CDA";"13";"J.J.M.";"Jaap";;"Braakman";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"14";"W.A.M.";"Wim";;"Evers";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"15";"T.J.M.";"Theo";;"Koenis";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"16";"G.H.M.";"Gerard";;"Huits";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"1";"CDA";"17";"E.A.M.";"Ellen";;"Ettema-Jansen";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"1";"CDA";"18";"J.E.M.";"Joke";;"Kok-Brieffies";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"1";"CDA";"19";"C.G.M.";"Karin";;"Braakman-Brieffies";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"1";"CDA";"20";"A.M.";"Afra";;"Vroling-Nan";"Venhuizen";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"1";"M.C.";"Maartje";;"Tros-van Diepen";"Oosterblokker";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"2";"M.H.";"Marcel";"ten";"Have";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"3";"A.M.";"Guus";;"Bosch";"Venhuizen";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"4";"D.";"Dicky";;"Pellegrom";"Hem";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"5";"H.";"Hans";;"Weeda";"Wijdenes";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"6";"J.";"Jan";;"Groenewoud";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"7";"G.M.T.";"Trudy";;"Caspers-Neefjes";"Westwoud";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"8";"K.";"Karin";;"Bakker-Boerkoel";"Oosterleek";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"9";"A.C.";"Anja";;"Borgemeester";"Oosterblokker";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"10";"B.";"Bram";;"Bierdrager";"Venhuizen";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"11";"L.I.";"Liliana";;"Pinhal Mendes";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"12";"J.";"Jon";"van";"Diepen";"Oosterblokker";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"13";"P.N.S.";"Piet";;"Huisman";"Venhuizen";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"14";"J.";"Joyce";;"Eilander-Blom";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"15";"R.J.";"Ronald";"van";"Gammeren";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"16";"A.M.G.M.";"Fieke";;"Waterman-Beers";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"17";"R.W.";"Rinze";"van der";"Veen";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"18";"M.";"Melissa";;"Kooijman";"Schellinkhout";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"19";"K.";"Klaas";;"Sluis";"Hem";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"20";"A.T.";"Adrie";"ten";"Have";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"21";"R.J.M.";"Ronald";"ten";"Bookum";"Hem";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"22";"E.";"Erik";"de";"Graaff";"Hoorn";"NL";"male"
"0498";"Drechterland";"2";"Senioren Partij Drechterland";"23";"I.J.M.";"Ivo";;"Mantel";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"1";"J.C.N.";"Sjon";;"Wagenaar";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"2";"D.";"David";"van";"Gelderen";"Hem";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"3";"J.";"Jorine";"de";"Vries";"Venhuizen";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"4";"R.C.A.";"Ron";;"Laan";"Hem";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"5";"G.D.";"Giel";;"Edelenbosch-Groot";"Venhuizen";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"6";"C.S.";"Charlotte";;"Dwyer";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"7";"T.D.";"Thomas";;"Rietbergen";"Westwoud";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"8";"R.C.M.";"Richard";;"Hupkens";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"9";"N.";"Niki";;"Groenendijk-Wildschut";"Wijdenes";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"10";"C.J.G.J.";"Cees-Jan";;"Ruitenberg";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"11";"A.E.";"Alex";;"Campfens";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"12";"C.D.M.";"Carin";;"Wagenaar";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"13";"C.V.";"Christel";;"Welling";"Oosterleek";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"14";"S.M.A.";"Sander";;"Bakker";"Westwoud";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"15";"M.";"Marijcke";;"Faas";"Hem";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"16";"E.C.M.";"Els";;"Rood-Schouw";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"17";"R.";"Ruud";;"Jonker";"Venhuizen";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"18";"S.R.";"Sharon";"van der";"Leij";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"19";"L.";"Lisan";;"Adolf";"Oosterleek";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"20";"M.E.M.";"Marlies";;"Neefjes";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"21";"M.";"Margreet";;"Herrema";"Oosterleek";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"22";"H.J.M.";"Huub";;"Visser";"Schellinkhout";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"23";"M.N.M.";"Maarten";;"Krieckaert";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"24";"M.J.";"Ria";;"Rövekamp";"Hoogkarspel";"NL";"female"
"0498";"Drechterland";"3";"Progressief Drechterland (PDL)";"25";"J.H.N.";"Jeroen";;"Broeders";"Oosterleek";"NL";"male"
"0498";"Drechterland";"4";"VVD";"1";"R.A.T.";"Robbert";;"Oud";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"4";"VVD";"2";"T.J.N.";"Dirk";"van";"Kampen";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"4";"VVD";"3";"D.W.";"Dennis";;"Zwagerman";"Hoogkarspel";"NL";"male"
"0498";"Drechterland";"4";"VVD";"4";"I.";"Idso";;"Brouwer";"Venhuizen";"NL";"male"
